target_index,language,category,priority,target_author,target_work,previous_decision,previous_edition_key,query_title,query_author,search_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state,recovery_result
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Sermones,Quintus Horatius Flaccus,BROAD,/works/OL15249072W,Q. Horati Flacci Sermones et epistulae,Horace,/books/OL16512404M,Q. Horati Flacci Sermones et epistulae,,lat,,Caratzas Bros.,1976,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,Quintus Horatius Flaccus,BROAD,/works/OL17972961W,The satires of Horace,Horace,/books/OL26563276M,The satires of Horace,,lat,,Macmillan,1964,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Saturae,,TITLE_ONLY,/works/OL3554896W,A. Persi Flacci et D. Iuni Iuvenalis Saturae,Aulus Persius Flaccus,/books/OL1137295M,A. Persi Flacci et D. Iuni Iuvenalis Saturae,,lat,0198147988,E Typographeo Clarendoniano,1992,,14582457,0.95,0.7111111111111111,0.8755000000000002,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,,TITLE_ONLY,/works/OL3554888W,Satirae VI,Aulus Persius Flaccus,/books/OL23331336M,Satirae VI.,,lat,,Dieterich,1803,,6094336,0.95,0.7111111111111111,0.8505000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,,TITLE_ONLY,/works/OL3554901W,Satiræ,Aulus Persius Flaccus,/books/OL24155148M,The satires of A. Persius Flaccus,with a translation and commentary,eng | lat,,Clarendon Press,1874,,6333398,0.95,0.7111111111111111,0.8505000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,Horace,BROAD,/works/OL3554901W,Satiræ,Aulus Persius Flaccus,/books/OL25408565M,Satirae VI,,lat,,Dieterich,1803,,7216256,0.95,0.7111111111111111,0.8505000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,Quintus Horatius Flaccus,BROAD,/works/OL17996858W,Saturarum liber 1,Horace,/books/OL26576320M,Saturarum liber 1,,lat,,Cambridge University Press,1901,,10044544,0.5833333333333334,1.0,0.7341666666666667,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Sermones,Horace,BROAD,/works/OL88208W,Q. Horatii Flacci opera,Horace | Horace | Massimo Lenchant de Gubernatis | Domenico Bo,/books/OL19372600M,The works of Horace,,eng | lat,,S. King,1825,,5990658,0.3448275862068966,1.0,0.6077586206896554,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Sermones,Quintus Horatius Flaccus,BROAD,/works/OL88208W,Q. Horatii Flacci opera,Horace | Horace | Massimo Lenchant de Gubernatis | Domenico Bo,/books/OL23323483M,Opera,accedunt clavis metrica et notae anglicae juventuti accommodatae,lat | eng,,Hilliard,1835,,5755408,0.3448275862068966,1.0,0.6077586206896554,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,Horace,TITLE_AUTHOR,/works/OL88208W,Q. Horatii Flacci opera,Horace | Horace | Massimo Lenchant de Gubernatis | Domenico Bo,/books/OL24169642M,Opera,"interpretatione et notis illustravit Ludovicus Desprez. 2. ed. ...  Huic ed. accesserunt vita Horatii cum Dacerii notis, ejusdem chronologia Horatiana, index accuratissimus, et praefatio de satira Romana.",lat,,M. Carey,1821,,6347738,0.3448275862068966,1.0,0.6077586206896554,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satires,Horace,BROAD,/works/OL18271287W,Roman satire,"McKay, Alexander Gordon | D. M. Shepherd",/books/OL5204577M,Roman satire,"Horace, Juvenal, Persius, Petronius and Seneca",eng | lat,0333118782,Macmillan,1976,,11892420,0.631578947368421,0.2222222222222222,0.5747368421052632,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,Quintus Horatius Flaccus,BROAD,/works/OL44001583W,Quintus Horatius Flaccus,Horace | Johann Kaspar von Orelli | Johann Georg Baiter | Wilhelm Hirschfelder | W. Mewes,/books/OL60029939M,Quintus Horatius Flaccus,,lat,3487045109,Olms,1972,,,0.3225806451612903,1.0,0.5709677419354839,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satires,Horace,TITLE_AUTHOR,/works/OL17986192W,"Horace, Odes and epodes",Horace,/books/OL26571998M,"Horace, Odes and epodes",,lat,,Allyn and Bacon,1963,,9780456,0.26666666666666666,1.0,0.5663333333333334,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satires,Horace,TITLE_AUTHOR,/works/OL15097851W,Di Q. Orazio Flacco satira V,Horace,/books/OL16533166M,Di Q. Orazio Flacco satira V,traduzione Italiana con rami allusivi.,lat,,co' tipi Bodoniani,1818,,,0.35294117647058826,1.0,0.5620588235294118,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satires,Quintus Horatius Flaccus,BROAD,/works/OL15097525W,The complete works of Horace (Quintus Horatius Flaccus),Horace,/books/OL3504362M,The complete works of Horace (Quintus Horatius Flaccus),,eng | lat,0804424047,F. Ungar Pub. Co.,1983,,14648306,0.16666666666666666,1.0,0.5383333333333333,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,Horace,TITLE_AUTHOR,/works/OL88209W,A poetical translation of the works of Horace,Horace,/books/OL18731800M,poetical translation of the works of Horace,"with the original text, and critical notes...",lat,,A. Millar,1749,,,0.28,1.0,0.5234000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satires,Horace,TITLE_AUTHOR,/works/OL88209W,A poetical translation of the works of Horace,Horace,/books/OL22238150M,poetical translation of the works of Horace,,lat,,Printed for W. Strahan ... [et al.],1778,,,0.28,1.0,0.5234000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
6,LA,CLASSICAL_LITERATURE,1,Horace,Sermones,REVIEW,/books/OL23296599M,Satirae,Horace,TITLE_AUTHOR,/works/OL38744439W,Des Quintus Horatius Flaccus Satiren,Horace,/books/OL52748760M,Des Quintus Horatius Flaccus Satiren,,lat,,J. F. Korn,1815,,,0.27906976744186046,1.0,0.5229069767441861,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apulée,BROAD,/works/OL658250W,Metamorphoses,"Lucius Apuleius | William Adlington | Lucio Apuleyo | Lucio Apuleio | Apuleio | Apuleius | Marina Cavalli | Costanza Viareggi | Firenzuola, Agnolo | Matteo Maria Boiardo | Nicolò Zoppino | Vicentio",/books/OL23319237M,"Metamorphoseon, Libri XI",,lat,,Teubner,1897,,6539065,1.0,1.0,0.9550000000000002,VALID_COVER,301,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL23319237M.jpeg,RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Asinus Aureus,Apulée,BROAD,/works/OL658250W,Metamorphoses,"Lucius Apuleius | William Adlington | Lucio Apuleyo | Lucio Apuleio | Apuleio | Apuleius | Marina Cavalli | Costanza Viareggi | Firenzuola, Agnolo | Matteo Maria Boiardo | Nicolò Zoppino | Vicentio",/books/OL47914741M,Asinus aureus,,lat,,Bened. Hectoris,1500,,,1.0,1.0,0.9050000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,TITLE_AUTHOR,/works/OL27325774W,Metamorphoseon Libri XI,Apuleius Platonicus Apuleius Platonicus Madaurensis | Rudolf Helm,/books/OL50669319M,Metamorphoseon libri XI,,lat,9783111812823,"De Gruyter, Inc.",2001,,,0.95,0.95,0.8900000000000001,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,TITLE_AUTHOR,/works/OL658135W,The Apologia and Florida,Lucius Apuleius | V. V. Bétolaud | Paul Vallette | Paul Vallette | ʻAlī Fahmī Khashīm | Harold Edgeworth Butler | Harold E. Butler | A. S. Owen | Concetto Marchesi | Arma Virumque Arma Virumque Editions | Lucius Madaurensis | Federico Roncoroni,/books/OL45032424M,Qvae in toto opere continentvr. L. Apuleij Madaurensis,Metamorphoseon siue De asino aureo. Libri XI. Floridorum. Libri IIII.- De deo Socratis libellus. Apologiae. Libri Ii. Trismegisti dialogus. De mundo siue De cosmographia liber 1.,lat,,[Per haeredes Philippi Iuntae],1522,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL43615490W,Apuleii Metamorphoseon libri XI,Apuleius | Frans van Oudendorp,/books/OL59454641M,Apuleii Metamorphoseon libri XI,,lat,,Van der Eyk et Vygh,1786,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,TITLE_AUTHOR,/works/OL43701152W,Apuleii Metamorphoseon libri undecim,Apuleius,/books/OL59570745M,Apuleii Metamorphoseon libri undecim,,lat,,Apud Ant. Aug. Renouard,1796,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,TITLE_AUTHOR,/works/OL44008099W,Lucii Apulei Metamorphoseon libri XI,Apuleius | Johannes van der Vliet,/books/OL60043496M,Lucii Apulei Metamorphoseon libri XI,,lat,,in aedibus B.G. Teubneri,1897,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apulée,BROAD,/works/OL45963763W,Psyches et Cupidinis amores,Lucius Apuleius,/books/OL62528070M,Psyches et Cupidinis amores,Ex Apuleii Metamorphoseon bibris excerpti,lat,,apud Ant. Aug. Renouard,1796,,,0.95,1.0,0.8785,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,,TITLE_ONLY,/works/OL40022464W,Metamorphoseon,Lucii Apuleii,/books/OL54480445M,Metamorphoseon,Asinus Aureus,lat,9781449597245,CreateSpace Independent Publishing Platform,2010,,,1.0,0.7857142857142857,0.8721428571428573,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,,TITLE_ONLY,/works/OL97727W,Metamorfosi,"Ovid | William S. Anderson | Mary Frederick | Rolfe Humphries | John Dryden | Samuel Garth | Jack Shapiro | Ovid | Robert Squillace | Frank Justus Miller | Ovidio | Julius Ziehen | Banier (Antoine | M L'Abbe) | Niklas Holzberg | Lee Fratantuono | A D Melville | Emeritus Kennedy Professor of Latin Fellow E J Kenney | Ovide | William Scovil Anderson | Stephanie McCarter | Gerhard Fink | Alexander Pope | Joseph Addison | William Congreve | Gottlieb Erdmann Gierig | Jan Minell | Pieter Rabus | Alexander Pope | Sir Samuel Garth | John Godwin | OVIDIO | Publio Nasone Ovidio | Ovidi | Xavier Mata Oroval | Claude-Pierre Goujet | Claude-Pierre Banier | Publius Ovidius Naso | Edward Brooks | Edward Ovid | Ovidius | Ernest Ensor Publius Ovidius Naso | Ovídio | Pierre Du Ryer | Publio Ovidio Nason | Johannes Minellius | Nathan Bailey | J., F., and C. Rivington (Firm) | G. G. J. and J. Robinson (Paternoster-Row, London, England) | Scatcherd and Whitaker | Publius Ovidius Naso | Mathieu Guillaume Thérès de Villenave | Rudolf Merkel | Ovid Giovanni Andrea Dell' Anguillara | C. Luke Soucy | Publius Ovidius Naso | Joseph Gaspard Dubois-Fontanelle | Villenave | Moriz Haupt | Otto Korn | Otto Ovid | J. J. J.J. Howard | Henry Riley | Théodose Burette | Etienne Gros | John Clarke | John Ovid | William Thane Peck | Moriz Haupt | Hermann Johannes Müller | Otto Korn | Henry T. Riley | Banier M. l'abbé | Bernard Picart | Arthur Golding | William White | William Seres | J. H. Haydon | Maximus Planudes | Jean François Boissonade | Garth, Samuel Sir | Joseph Addison | Laurence Eusden | Arthur Maynwaring | Samuel Croxall | Nahum Tate | John Gay | Freigius | Moritz Haupt | Otto Korn | Ovide Ovide | George Sewell | Ovid Vergil | Ovide (Ovid) ; Georges Lafaye | Rolfe (Translated by) Ovid and Humphries | Ernst Karl Christian Bach | Rudolf Ehwald | Ovidb C -17 or 18 a D | Daniel Crespin | Anton Zingerle | Heinrich Stefan Sedlmayer | José Carlos Fernández Corte | María Josefa Cantó Llorca | Charles Martin | Emily R. Wilson | Ovide | Henry T. Riley | translated by frank jsutus miller Ovid | Moriz Haupt P. Ovidius Naso | 43 B. C. -17 or 18 A. D. Ovid | N. C. (Nathan Covington) 180 Brooks | José-Román Bravo Díaz | Publio Ovidio Nasón | Antonio Ruiz de Elvira Prieto | Bartolomé Segura Ramos | OVIDIO; BONIFAZ NU;O, RUBEN INTRODUCION, VERSION | OVIDIO; BONIFAZ NU;O, RUBEN INTRODUCION, VERSION | Publius Ovidius Naso Ovide | OVIDE | 43 B. C. -17 A. D. or 18 A. D. Ovid | Stamperia del Seminario (Padua) | Publius Ovidius Publius Ovidius Naso | Henry Thomas Riley | Publi Ovidi Nasó | Donald E. Hill | J. R. Jenkinson | K. Sara Myers | Ovid Poet | John Laney | Hermann Breitenbach | Rudolf Merkel | Rudolf Ehwald | Ange-François Fariau de Saint-Ange | Pablo Picasso | Jean Gaspard Dubois-Fontanelle | Giuseppe Zocchi | Joseph Chamonard | Diedrich Ernest Bosselaar | Thomas Farnaby | Friedrich Polle | Johannes Siebelis | Bernardino Stagnino | Carolus Vivianus | Ovide (Ovid) | Georges Lafaye | Garth, Samuel Sir | George Sandys | Richard Badger | Johann Raener | Henricus Glareanus | Thomas Purfoot | Charles Simmons | Lodovico Dolce | Jakob Moltzer | Ercole Ciofani | Daniel Heinsius | Nicolaas Heinsius | Pieter Burman | Johann Wilhelm Capoferrius | Charles de Massac | Raymond de Massac | George Sewell | Jakob Moltzer | Raffaele Regio | Giovanni de Buonsignore | Luca-Antonio Giunta | William Caxton | George Hibbert | Roxburghe Club | Erich Rösch | Joseph Davidson | Claude-Pierre Goujet | N. Bailey | Johannes Minellius | Banier (Antoine) | Jean Matheus | Isaac Briot | Pierre Firens | Michael Faulte | Gerard Jean-Baptiste Scotin | Antoine Humblot | Virgil Solis | Vasiliĭ Maĭkov | Gerhard Lorich | Marguerite Carnec | Olivier Sers | SparkNotes | Georges Lafaye | Raphaello Regius | Josse Badius | Gottlieb Erdmann Gierig | Almeno pseud | Ēlias Tsirinkakēs | Jordi Parramon Blasco | John Clarke | Jacobus Rubeus | Henry N. Heale | William Scovil Anderson | Gianpiero Rosati | Giovanna Faranda Villa | Rossella Corti | Nicolas Renouard | Publius Vergilius Maro | Henry King | Karl Hermann Weise | Jorge de Bustamante | Pierre Bellère | Fitzwilliam, William Charles de Meuron Earl | Edward Glaser | Giovanni de' Buonsignori | Gregor Bersmann | Josse Badius | Pieter Rabus | 'Introductiones' Printer of Nebrissensis | Hannibal Gamon | Clifden, Arthur Victor Agar-Robartes Viscount | England) Lanhydrock House (Cornwall | Giovanni Andrea dell' Anguillara | Francesco Turchi | Clarke, John | Lodovico Dolce | Ovid | Banier (Antoine) | Claude-Pierre Goujet | Karl Paul Otto Korn | H. J. Müller | Otto Korn | Johann Balthasar Sedkezki | Stephen Gaselee | H. F. B. Brett-Smith | Pepys Library | Raphaello Regius | Paul Brandt | Thomas Farnaby | Pierre Du Ryer | Gwilym Aneurin Tudor Davies | Ovid, 43 BCE-18, 43 BCE-18",/books/OL20577139M,"Decerpta ex P. Ovidii Nasonis Metamorphoseon libris: notis Anglicis illustrata, in usum scholarum",,lat | eng,,Francis Nichols,1810,,7040492,0.95,0.5833333333333334,0.8160000000000002,VALID_COVER,305,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL20577139M.jpeg,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,,TITLE_ONLY,/works/OL97727W,Metamorfosi,"Ovid | William S. Anderson | Mary Frederick | Rolfe Humphries | John Dryden | Samuel Garth | Jack Shapiro | Ovid | Robert Squillace | Frank Justus Miller | Ovidio | Julius Ziehen | Banier (Antoine | M L'Abbe) | Niklas Holzberg | Lee Fratantuono | A D Melville | Emeritus Kennedy Professor of Latin Fellow E J Kenney | Ovide | William Scovil Anderson | Stephanie McCarter | Gerhard Fink | Alexander Pope | Joseph Addison | William Congreve | Gottlieb Erdmann Gierig | Jan Minell | Pieter Rabus | Alexander Pope | Sir Samuel Garth | John Godwin | OVIDIO | Publio Nasone Ovidio | Ovidi | Xavier Mata Oroval | Claude-Pierre Goujet | Claude-Pierre Banier | Publius Ovidius Naso | Edward Brooks | Edward Ovid | Ovidius | Ernest Ensor Publius Ovidius Naso | Ovídio | Pierre Du Ryer | Publio Ovidio Nason | Johannes Minellius | Nathan Bailey | J., F., and C. Rivington (Firm) | G. G. J. and J. Robinson (Paternoster-Row, London, England) | Scatcherd and Whitaker | Publius Ovidius Naso | Mathieu Guillaume Thérès de Villenave | Rudolf Merkel | Ovid Giovanni Andrea Dell' Anguillara | C. Luke Soucy | Publius Ovidius Naso | Joseph Gaspard Dubois-Fontanelle | Villenave | Moriz Haupt | Otto Korn | Otto Ovid | J. J. J.J. Howard | Henry Riley | Théodose Burette | Etienne Gros | John Clarke | John Ovid | William Thane Peck | Moriz Haupt | Hermann Johannes Müller | Otto Korn | Henry T. Riley | Banier M. l'abbé | Bernard Picart | Arthur Golding | William White | William Seres | J. H. Haydon | Maximus Planudes | Jean François Boissonade | Garth, Samuel Sir | Joseph Addison | Laurence Eusden | Arthur Maynwaring | Samuel Croxall | Nahum Tate | John Gay | Freigius | Moritz Haupt | Otto Korn | Ovide Ovide | George Sewell | Ovid Vergil | Ovide (Ovid) ; Georges Lafaye | Rolfe (Translated by) Ovid and Humphries | Ernst Karl Christian Bach | Rudolf Ehwald | Ovidb C -17 or 18 a D | Daniel Crespin | Anton Zingerle | Heinrich Stefan Sedlmayer | José Carlos Fernández Corte | María Josefa Cantó Llorca | Charles Martin | Emily R. Wilson | Ovide | Henry T. Riley | translated by frank jsutus miller Ovid | Moriz Haupt P. Ovidius Naso | 43 B. C. -17 or 18 A. D. Ovid | N. C. (Nathan Covington) 180 Brooks | José-Román Bravo Díaz | Publio Ovidio Nasón | Antonio Ruiz de Elvira Prieto | Bartolomé Segura Ramos | OVIDIO; BONIFAZ NU;O, RUBEN INTRODUCION, VERSION | OVIDIO; BONIFAZ NU;O, RUBEN INTRODUCION, VERSION | Publius Ovidius Naso Ovide | OVIDE | 43 B. C. -17 A. D. or 18 A. D. Ovid | Stamperia del Seminario (Padua) | Publius Ovidius Publius Ovidius Naso | Henry Thomas Riley | Publi Ovidi Nasó | Donald E. Hill | J. R. Jenkinson | K. Sara Myers | Ovid Poet | John Laney | Hermann Breitenbach | Rudolf Merkel | Rudolf Ehwald | Ange-François Fariau de Saint-Ange | Pablo Picasso | Jean Gaspard Dubois-Fontanelle | Giuseppe Zocchi | Joseph Chamonard | Diedrich Ernest Bosselaar | Thomas Farnaby | Friedrich Polle | Johannes Siebelis | Bernardino Stagnino | Carolus Vivianus | Ovide (Ovid) | Georges Lafaye | Garth, Samuel Sir | George Sandys | Richard Badger | Johann Raener | Henricus Glareanus | Thomas Purfoot | Charles Simmons | Lodovico Dolce | Jakob Moltzer | Ercole Ciofani | Daniel Heinsius | Nicolaas Heinsius | Pieter Burman | Johann Wilhelm Capoferrius | Charles de Massac | Raymond de Massac | George Sewell | Jakob Moltzer | Raffaele Regio | Giovanni de Buonsignore | Luca-Antonio Giunta | William Caxton | George Hibbert | Roxburghe Club | Erich Rösch | Joseph Davidson | Claude-Pierre Goujet | N. Bailey | Johannes Minellius | Banier (Antoine) | Jean Matheus | Isaac Briot | Pierre Firens | Michael Faulte | Gerard Jean-Baptiste Scotin | Antoine Humblot | Virgil Solis | Vasiliĭ Maĭkov | Gerhard Lorich | Marguerite Carnec | Olivier Sers | SparkNotes | Georges Lafaye | Raphaello Regius | Josse Badius | Gottlieb Erdmann Gierig | Almeno pseud | Ēlias Tsirinkakēs | Jordi Parramon Blasco | John Clarke | Jacobus Rubeus | Henry N. Heale | William Scovil Anderson | Gianpiero Rosati | Giovanna Faranda Villa | Rossella Corti | Nicolas Renouard | Publius Vergilius Maro | Henry King | Karl Hermann Weise | Jorge de Bustamante | Pierre Bellère | Fitzwilliam, William Charles de Meuron Earl | Edward Glaser | Giovanni de' Buonsignori | Gregor Bersmann | Josse Badius | Pieter Rabus | 'Introductiones' Printer of Nebrissensis | Hannibal Gamon | Clifden, Arthur Victor Agar-Robartes Viscount | England) Lanhydrock House (Cornwall | Giovanni Andrea dell' Anguillara | Francesco Turchi | Clarke, John | Lodovico Dolce | Ovid | Banier (Antoine) | Claude-Pierre Goujet | Karl Paul Otto Korn | H. J. Müller | Otto Korn | Johann Balthasar Sedkezki | Stephen Gaselee | H. F. B. Brett-Smith | Pepys Library | Raphaello Regius | Paul Brandt | Thomas Farnaby | Pierre Du Ryer | Gwilym Aneurin Tudor Davies | Ovid, 43 BCE-18, 43 BCE-18",/books/OL25477953M,Ovid's Metamorphoses,,eng | lat,,Printed for John Miller,1814,,9602677,0.95,0.5833333333333334,0.8160000000000002,VALID_COVER,272,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL25477953M.jpeg,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,BROAD,/works/OL8670876W,Apuleius,James S. Ruebel,/books/OL8315776M,Apuleius,"The Metamorphoses, Book 1",lat,9780865164840,Bolchazy-Carducci Publishers,January 2001,,655719,0.95,0.3,0.7645,VALID_COVER,329,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL8315776M.jpeg,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,BROAD,/works/OL4801602W,Apuleius Metamorphoses (Asinus aureus),Alexander Scobie | Alex Scobie,/books/OL21828558M,"Apuleius Metamorphoses, Asinus Aureus",a commentary.,lat | eng | grc,344511157X,Anton Hain.,1975,,,0.95,0.47058823529411764,0.7605588235294118,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,BROAD,/works/OL9097802W,Apuleius: The Metamorphoses,R. T. Van Der Paardt,/books/OL12800835M,Apuleius: The Metamorphoses,A Commentary on Book Three,eng | lat,9789025605735,Adolf M Hakkert,February 1971,,10691847,0.95,0.18181818181818182,0.7325909090909091,VALID_COVER,325,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL12800835M.jpeg,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,BROAD,/works/OL24868612W,Adnotationes ad Apuleii Metamorphoseon librum XI,H.J. Boeken,/books/OL33055546M,Adnotationes ad Apuleii Metamorphoseon librum XI,,lat,,Typ. J. Clausen,1899,,11757333,0.95,0.25,0.7260000000000001,VALID_COVER,333,500,JPEG,data/audit/reconstruction-LA-recovery-covers/LA-recovery-13-OL33055546M.jpeg,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,BROAD,/works/OL11225853W,Adnotationes ad Apuleii Metamorphoseon Librum XI,Hendricus Johannes Boeken,/books/OL14781553M,Adnotationes ad Apuleii Metamorphoseon Librum XI.,,lat,,Clausen,1899,,,0.95,0.35,0.703,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoseon,Apuleius,BROAD,/works/OL42905321W,De Apulei Metamorphoseon compositione numerosa,Adolph Karl Ernst Schober,/books/OL58457964M,De Apulei Metamorphoseon compositione numerosa,,lat,,Ex officina E. Karras,1904,,,0.95,0.3225806451612903,0.6955967741935484,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,REJECT,/books/OL23319243M,Metamorphoses,Apuleius,BROAD,/works/OL6916118W,Apuleius Metamorphoses,William Nelson Turpin,/books/OL9768842M,Apuleius Metamorphoses,Book III,eng | lat | grc,9780929524986,Bryn Mawr Commentaries,July 2002,,,0.95,0.20689655172413793,0.6893620689655173,NOT_PROBED,,,,,REJECTED_RECOVERY_CANDIDATE,
