source_key,title,subtitle,authors,publication_year,isbn,publisher,genres,review_group,decision,reason
/books/OL13155670M,Integrar La Educacion Artistica,"Politica Educativa, Integracion Curricular Y Formacion Docente Colectiva",Irma Fuentes Mata,2004,9789707222694,Universidad Autónoma de Zacatecas,Arts,ES_FINAL_BATCH_04,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13237396M,Las Claves Del Arte Precolombino,,J. Alcina,1995,9788434404564,Planeta Pub Corp,,ES_FINAL_BATCH_04,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL22104377M,La Ilustración y las ciencias,para una historia de la objetividad,"J. L., J. Moscoso, J. Primentel (Eds.) Barona",2003,9788437055039,Universitat València,Histoire | Sciences,ES_FINAL_BATCH_04,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13232351M,La filosofia aristotelica del lenguaje,,Jaime Araos San Martin,1999,9788431316648,Ediciones Universidad de Navarra,Philosophie | Sciences,ES_FINAL_BATCH_04,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16952764M,Calderón y la máquina barroca,"escenografía, religión y cultura en El José de las mujeres",Javier Aparicio Maydeu,1999,9789042007956,Rodopi,,ES_FINAL_BATCH_04,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13154117M,El Teatro Principal de Guadalajara,La Leyenda-- Olvidada,Javier Hernandez Larraanaga,2004,9789706571373,J. Hernandez Larra~naga,Histoire,ES_FINAL_BATCH_04,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12806834M,"El Teatro Español A Fines Del Siglo Xvii. Historia, cultura y teatro en la espana de Carlos II. Volumen II",Dramaturgos y generos de las postrimerias. (Dialogos Hispanicos 8/II),"Javier, Harm den BOER y Fermin SIERRA MARTINEZ HUERTA CALVO",1989,9789051831047,Rodopi Bv Editions,Histoire,ES_FINAL_BATCH_04,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL12806832M,"El Teatro EspaÑOL A FINES DEL SIGLO XVII. Historia, cultura y teatro en la España de Carlos II. Volumen III",y fiestas.,"Javier, Harm den BOER y Fermín SIERRA MARTÍNEZ Huerta Calvo",1989,9789051831023,Editions Rodopi,Histoire,ES_FINAL_BATCH_04,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL20337810M,Obras maestras españolas del Museo Goya de Castres,,Jean-Louis Augé,2002,9788495163714,Fundación BBVA,Arts,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13322024M,El trabajo de campo en la educacion primaria,Situacion en Asturias,Jesus Garcia Alba,1999,9788483171240,"Universidad de Oviedo, Servicio de Publicaciones",Sciences | Sciences sociales,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13307478M,La Politica Del Consenso,Una Lectura Critica De «el Liberalismo Politico» De John Rawls,Jesus Rodriguez Zepeda,2003,9788476586471,Anthropos Research & Publications,Philosophie | Politique,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13324701M,Comerciantes Españoles En La Lima Borbonica,Anatomia De Una Elite De Poder 1701-1761,Jesus Turiso Sebastian,2002,9788484481515,Universidad de Valladolid,Biographie | Histoire,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12804743M,La Generacion Del 98 Frente Al Nuevo Fin De Siglo.,,Jesús Torrecilla,2000,9789042012547,Rodopi Bv Editions,,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16804731M,James Ensor,grabador (1860-1949),Joachim Heusinger von Waldegg | Rudolf Schmitz | Xavier Tricot | James Ensor,2007,9788498440737,"Fundación Mapfre, Instituto de Cultura",Arts | Biographie,ES_FINAL_BATCH_05,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL11740945M,Historia del Futuro que Nos Pertenece,,Joherdi Hernandez | Ottilia Robers,2001,9780966347210,Terra Incognito Inc,Politique | Sciences sociales | Économie et entreprise,ES_FINAL_BATCH_05,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL26424729M,Mindhunter,,John E. Douglas | Mark Olshaker,2017,9788417067595,Crítica,Biographie | Sciences sociales,ES_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13264724M,Donde Esta Carmen Sandiego?,,John Peel,1998,9788440642103,Ediciones B,Histoire | Jeunesse,ES_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13283739M,Hay Alguien Ahi (Quintaesencia),,Jordi Urmeneta | Antoni Navarrete,2002,9788475561585,Grupo Oceano,Sciences,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL319249M,Responsabilidad de la poesía,,Jorge Arbeleche,1997,9789974440654,Ediciones Rosgal,,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL2499192M,Fictions,,Jorge Luis Borges,1985,9780714540832,J. Calder,Fiction,ES_FINAL_BATCH_05,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL16783606M,El espacio público de las ciencias sociales y humanas,"el papel político y los paradigmas : estudio comparativo Francia-América Latina : Jornadas Internacionales, 2006","Jornadas Internacionales ""El espacio público de las ciencias sociales y humanas"" (2006 Buenos Aires, Argentina?)",2007,9789879120996,Editores Del Puerto,Sciences sociales,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13118235M,El Sonido Y La Furia,La Persuasion Multicultural en Mexico Y Estados Unidos,Jose Antonio Aguilar Rivera,2004,9789681909642,Aguilar Editor,,ES_FINAL_BATCH_05,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13154039M,Periodismo Cientifico En El Siglo XVIII,Jose Antonio de Alzate y Ramirez (Coleccion CSH),Jose Antonio de Alzate y. Ramirez,2001,9789706547897,Universidad Autonoma Metropolitana Unidad Xoc,Histoire | Sciences,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12956259M,Nacion Y Estado En Iberoamerica (Sudamericana Pensamiento),,Jose C. Chiaramonte,2004,9789500725071,Sudamericana,Histoire | Politique,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL22554044M,Tendencias en desvertebración social y en políticas de solidaridad,sexto foro sobre tendencias sociales,Jose Felix Tezanos,2003,9788486497590,Editorial Sistema,Sciences,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12999271M,La Izquierda Argentina Que No Fue,Estudios de Historia Ideologica,Jose Gabriel Vazeilles,2003,9789507863431,Editorial Biblos,Histoire | Politique,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13073252M,El Museo Nacional De Bellas Artes,,Jose Linares,2004,9789597030799,Museo Nacional de Bellas Artes,,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13193031M,El Circulo De Bellas Artes,"Madrid, De 1939 a Nuestros Dias (Libros Singulares (Ls))",Jose Luis Temes,2005,9788420677453,Alianza Editorial,Histoire,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12807109M,Montajes Y Fragmentos: Una Aproximacion A La Narrativa Espanola De Vanguardia.,Teoria Literaria 15),Jose M. Del Pino,1995,9789051838275,Rodopi Bv Editions,,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13203821M,El Fin de La Inocencia,Ensayos Sobre La Corrupcion y La Ilegalidad del Poder,Jose Maria Simonetti,2002,9789879173831,Universidad Nacional de Quilmes,,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13116533M,"Revelaciones Las artes en America Latina, 1492-1820 (Arte Universal) (Arte Universal)",,Joseph Rishel,2007,9789681684297,Fondo de Cultura Economica,,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL141552M,Os inimigos de Machado de Assis,,Josué Montello,1998,9788520909645,Editora Nova Fronteira,Biographie | Histoire,ES_FINAL_BATCH_05,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL12955436M,Cuyano alborotador,,José Ignacio García Hamilton,1998,9789500712507,Sudamericana,Fiction,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL4464122M,Antimperialismo y nación,,José Ingenieros,1979,9789682305085,Siglo Veintiuno,Politique,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12807136M,Semiotica del Quijote. Teoria y practica de la ficcion narrativa.,,José Maria PAZ GAGO,1996,9789051838787,Rodopi Bv Editions,Fiction,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL3805476M,La obra de José Medina Echavarría,,José Medina Echavarría,1980,9788472322783,Ediciones Cultura Hispánica del Instituto de Cooperación Iberoamericana,Histoire | Politique,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL487112M,La formación de las almas,el imaginario de la República en el Brasil,José Murilo de Carvalho,1997,9789879173107,Universidad Nacional de Quilmes,Histoire | Politique,ES_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13122830M,Los Cristos de Querétaro,,José Rodolfo Anaya Larios,2002,9789685131032,Ediciones Vieira,Arts,ES_FINAL_BATCH_05,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL23073791M,Atlas básico de biología,,José Tola,2002,9788434224605,Parramón,,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13196630M,Lord (Narrativas),,João Gilberto Noll,2006,9789871156511,Adriana Hidalgo Editora,Fiction,ES_FINAL_BATCH_06,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL282764M,Escritos póstumos de Juan Bautista Alberdi.,,Juan Bautista Alberdi,1996,9789879173855,Universidad Nacional de Quilmes,Politique | Sciences sociales | Économie et entreprise,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16312420M,Obras completas de J. B. Alberdi ...,,Juan Bautista Alberdi,1886,,"Imp. de ""La Tribuna nacional""",Politique | Sciences sociales,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL23281395M,Biografía de José Félix Ribas,época de la guerra a muerte,Juan Vicente González,1913,,Casa Editorial Garnier Hermanos,Biographie | Histoire,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12954361M,Kosice,Un Visionario del Arte Contemporaneo,Juan-Jacobo Bajarlia,2001,9789500513449,Corregidor,,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13222676M,Barcelona Design Guide/Spanish/English,,Juliet Pomes Leiz,1992,9788425214479,Gustavo Gili,,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13115588M,Saguairu,,Julio Emilio Braz,2003,9789681647513,"Fondo de Cultura Economica, Mexico",,ES_FINAL_BATCH_06,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL57353418M,Por siempre Ambar,,Kathleen Winsor,1969,,Círculo de Lectores,Biographie | Fiction | Histoire,ES_FINAL_BATCH_06,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL21472671M,"La plaza mayor, centro de la metrópoli?",etnografía del Zócalo de la ciudad de México,Kathrin Wildner,2005,9789706548207,Universidad Autónoma Metropolitana,Histoire,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13326293M,Narrativa de la rebelion zapatista. Los relatos del Subcomandante Marcos. (Coleccion Nexos y Diferencias) (Coleccion Nexos y Diferencias),,Kristine Vanden Berghe,2005,9788484891772,Iberoamericana Vervuert,Fiction | Histoire,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13198778M,Isidro Miranda - Sus Artistas,,Laura Messing,2006,9789872246006,Isidro Miranda Ediciones,,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13307503M,Signos Esteticos y Teoria,,Lluis X. Alvarez,2006,9788476587379,Anthropos Research & Publications,,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13198248M,Christenvolk,Historia y Etnografia de una Colonia Menonita,Lorenzo Canas Bottos,2005,9789872138769,Antropofagia,Histoire,ES_FINAL_BATCH_06,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL17868882M,Seis personajes en busca de autor,comedia a escenificar,Luigi Pirandello,1900,,Sempere,Théâtre,ES_FINAL_BATCH_06,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL12660289M,"Asclepiades De Samos, Epigramas Y Fragmentos","Estudio Introductorio, Revision Del Texto, Traduccion Y Comentario (Sapheneia. Beitrage Zur Klassischen Philologie)",Luis Arturo Guichard,2004,9783039103959,Peter Lang Publishing,,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL20041694M,Ciranda de pedra.,,Lygia Fagundes Telles,1974,,José Olympia,,ES_FINAL_BATCH_06,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL13222637M,El Siglo XVII,,M. Mainstone,1995,9788425212383,Editorial Gustavo Gili,,ES_FINAL_BATCH_06,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL13307437M,"Ciencia, Tecnologia/Naturaleza, Cultura En El Siglo XXI",,M. Medina,2000,9788476585870,Anthropos Research & Publications,Sciences,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12806896M,"Sociocriticas Practicas Textuales: Cultura De Fronteras (Teoria Literaria : Texto Y Teoria, 7)",,M. Pierrete Malcuzynski,1991,9789051832945,Editions Rodopi,Histoire,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13116267M,Gravedad Artificial,,M. T. Anderson,2004,9789681672775,Fondo de Cultura Economica USA,Fiction | Science-fiction | Technologie,ES_FINAL_BATCH_06,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL16288686M,Contrabando y sociedad en el Río de la Plata colonial,,Macarena Perusset,2006,9789870219965,Editorial Dunken,Histoire | Économie et entreprise,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13073280M,Indagaciones,El Nuevo Arte Cubano y Su Estetica (Coleccion Saturno),Magaly Espinosa,2003,9789597150091,Ediciones de Almargen,,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL14726243M,Escritos politicos y sociales,,Manuel García-Pelayo,1989,9788425908439,Centro de Estudios Constitucionales,Politique,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL19527839M,Medio siglo de cultura (1939-1989),,Manuel L. AbellÁN,1990,9789051832242,Rodopi,Histoire,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12955468M,LA Mamama/Mamama,UN Amor Voraz/a Voracious Love,Manuel Lopez De Tejada,1999,9789500713085,Sudamericana,Fiction,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13115224M,Los Reyes Taumaturgos,,Marc Bloch | Dr. Antonio Fontoura,1996,9789681627003,Fondo de Cultura Economica USA,Histoire,ES_FINAL_BATCH_06,KEEP_TRANSLATION,Édition ou traduction espagnole validée lors de la revue éditoriale ES.
/books/OL12999170M,"Ciencia, Tecnica Y Humanismo",,Marcos Meeroff | Agustin Norberto Candioti,1996,9789507861116,Editorial Biblos,Philosophie | Sciences,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13197891M,Proyectos Sobre El Discurso de Mi,,Margarita Paksa,2003,9789872074548,Fundacion Espigas,Arts,ES_FINAL_BATCH_06,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL12804544M,De Fusiladores Y Morcilleros,El discurso cómico del género chico (1870-1910). (Portada Hispánica 6),Margot Bersteeg,2000,9789042005402,Rodopi Bv Editions,,ES_FINAL_BATCH_06,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13262814M,Herederas Y Heridas (Feminismos),,Maria A. Garcia De Leon,2004,9788437620176,Catedra,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13198355M,Arte Argentino y Latinoamericano del Siglo XX,Sus Interrelaciones,Maria Amalia Garcia,2005,9789872160210,Fundacion Espigas,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13124587M,Entre El Cuerpo Y El Alma,Imagineria De Los Siglo Xvii Y Xviii,Maria del Rosario Farga,2002,9789687507798,Universidad Autonoma de Puebla,Arts | Histoire,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13193030M,Arte Y Toros,Estampa E Ilustracion Taurina (Libros Singulares (Ls)),Maria Dolores Palacios Lopez,2005,9788420677446,Alianza Editorial,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12995569M,Arte Argentino Para El Tercer Milenio,,Maria Esther Fernandez Navarro,1999,9789507200687,Gaglianone S.A.,Arts | Biographie,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12660457M,Delmira Agustini,"Dandismo, Genero Y Reescritura Del Imaginario Modernista (Perspectivas Hispanicas)",Maria Jose Bruna Bragado,2005,9783039106868,Peter Lang Publishing,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13307470M,Politica De La Memoria,Una Mirada Sobre Occidente Desde El Margen (Pensamiento Critico),Maria Teresa De La Garza,2002,9788476586341,Anthropos Editorial,Philosophie | Politique,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL3052265M,Artículos,,Mariano José de Larra,1981,9788432038525,Planeta,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13282247M,Galileo En Roma/ Galileo in Rome,Cronica De 500 Dias,"Mariano-shea, William R. J. Artigas",2003,9788474906769,Ediciones Encuentro,Biographie | Histoire | Voyage,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL1196782M,De Trujillo hacia el mundo,,Mario Briceño-Iragorry,1993,9789802215713,"Universidad de los Andes, Consejo de Publicaciones",Histoire,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL3608282M,No robarás las botas de los muertos,,Mario Delgado Aparaín,2002,9789974671324,Alfaguara,Fiction | Histoire,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13155189M,Paisajes Del Limbo,,Mario Gonzalez Suarez,2002,9789706990242,Tusquets,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13197153M,"Ver, Conocer, Dominar",Imagenes de Sudamerica a Fines del Siglo XVIII,Marta Penhos,2005,9789871220182,Siglo XXI Ediciones,Arts | Histoire,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12984744M,Claude Monet 1926,,Marta Prather,1996,9783895080494,Dummy Book Co,,ES_FINAL_BATCH_07,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13235238M,100 Recursos Practicos En El Dibujo y La Pintura,,Martin Antonino,1992,9788432971327,Ceac,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13196039M,El Mejor Amigo de La Ciencia,,Martin de Ambrosio,2004,9789871105908,Siglo XXI Ediciones,Sciences,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12992277M,Limbo (Tezontle),,Martin Kovensky,2002,9789505575275,Fondo de Cultura Economica USA,Histoire,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16309880M,Francisco de Vitoria,España y America : el poder y el hombre,María del Carmen Rovira,2004,9789707015067,Miguel Angel Porrúa,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16333747M,Bitácora de un viaje por la gerencia social,,María Elena Silva-Díaz,2006,9789806708181,CENDES-UCV,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL23057702M,La casa romántica,,María José Roldán | A. Westgate | Jose Maria Roldan,1999,9789500821131,Atlántida,,ES_FINAL_BATCH_07,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL13195177M,Bricolage Contemporaneo,,Matilde Marin,2005,9789870500506,Asunto Impreso,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13003328M,Un Patrimonio Protegido,Restauracion de Obras Maestras del Museo Juan B. Castagnino de Rosario,Mercedes de Las Carreras,2003,9789509837140,Ediciones Fundacion Antorchas,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13308870M,Tomando Cartas En El Asunto,Las Amistades Peligrosas de Las Mujeres Con El Genero Epistolar (Coleccion Sagardiana),Meri Torras,2001,9788477335504,Prensas Universitarias Universidad de Zaragoz,Histoire,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL20844728M,Las últimas obras de José Donoso,"juegos, roles y rituales en la subversión del poder",Michael Colvin,2001,9788488435576,Editorial Pliegos,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13313881M,Rituales Con Velas,,Michele Chatellier,1998,9788479272401,Robin Book,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13123760M,Estilo Mexicano,Sus Espacios Interiores (Artes Visuales),Miguel Angel Fernandez,2000,9789686258684,Bbva Bancomer,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL18915156M,Génesis del patrimonialismo en México,dominación política y legitimidad del poder,Miguel Angel Rodríguez,1997,9789687787015,LunArena,Histoire | Politique,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13000748M,Miguel D'Arienzo,Commedia in Carta,Miguel D'Arienzo,2004,9789508890818,La Marca Editora,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL24327589M,Compendio del Quijote,,Miguel de Cervantes Saavedra,1905,,"Perlado, Páez",,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13362533M,Don Quijote de la Mancha (Clasicos Inolvidables),,Miguel de Cervantes Saavedra,2007,9788497649001,Edimat Libros,,ES_FINAL_BATCH_07,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL12153606M,Don Quijote de la Mancha by Miguel de Cervantes,An intermediate textbook,Miguel de Cervantes Saavedra,1996,9781884473005,Teachers Discovery,,ES_FINAL_BATCH_08,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL24320809M,Don Quixote,,Miguel de Cervantes Saavedra,2005,9781554496631,eBooksLib,Fiction,ES_FINAL_BATCH_08,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
/books/OL24316909M,El Coloquio de los Perros,,Miguel de Cervantes Saavedra,2010,9788492862078,Albatros Digital SL,Fiction,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL24318170M,El ingenioso Hidalgo Don Quijote de la Mancha,,Miguel de Cervantes Saavedra,2004,,elaleph.com,Fiction,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL24322383M,El ingenioso Hidalgo Don Quijote de la Mancha - Segunda Parte,,Miguel de Cervantes Saavedra,2004,,elaleph.com,Fiction,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL24311796M,El Rufian Dichoso,,Miguel de Cervantes Saavedra,2010,9788492862351,Albatros Digital SL,Fiction | Théâtre,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL13233837M,Erase una vez Don Quijote,,Miguel de Cervantes Saavedra,2005,9788431678494,Vicens Vives,,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL1182139M,Los baños de Argel ; Pedro de Urdemalas,,Miguel de Cervantes Saavedra,1992,,Taurus Ediciones,Théâtre,ES_FINAL_BATCH_08,KEEP_CORE,Socle hispanophone validé lors de la revue éditoriale ES.
/books/OL16207409M,23 de abril,Dos novelas ejemplares y un entremés / Como gustéis,Miguel de Cervantes Saavedra | William Shakespeare,2003,,Cátedra,,ES_FINAL_BATCH_08,REVIEW,"Notice conservée en revue: langue, édition, attribution, métadonnées, doublon ou pertinence éditoriale restant à confirmer."
/books/OL5517695M,Pluralismo e liberdade.,,Miguel Reale,1963,,Edição Saraiva,,ES_FINAL_BATCH_08,REPLACE,"Notice à remplacer: langue étrangère, classement linguistique inadéquat ou qualité bibliographique insuffisante pour le socle ES."
