source_key,work_key,cover_id,cover_file,title,subtitle,language,isbn,publication_year,publisher,page_count,summary,cover_image_url,cover_width,cover_height,cover_bytes
/books/OL12664150M,/works/OL10016205W,3167589,ol-cover-3167589.jpg,Enzyklopadie Medizingeschichte,,DE,9783110157147,2004,Walter de Gruyter,,,/covers/catalogue/ol-cover-3167589.jpg,356,500,14481
/books/OL12664227M,/works/OL10016219W,3167639,ol-cover-3167639.jpg,"Philipp Von Zesen, Samtliche Werke","Unter Mitwirkung Von Ulrich Mache Und Volker Meid, Der Heidnischen Gottheiten Herkunft Und Begabnisse (Ausgaben Deutscher Literatur Des XV Bis XVIII Jahrhunderts)",DE,9783110161762,1998,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167639.jpg,325,500,47403
/books/OL19655941M,/works/OL10016229W,8385810,ol-cover-8385810.jpg,Geschichte des Herzogtums Schwaben,,DE,9783170159457,2003,W. Kohlhammer Verlag GmbH,,,,335,500,37719
/books/OL12664262M,/works/OL10016234W,3167664,ol-cover-3167664.jpg,"Chronologie Der Didrachmenpragung Von Tarent 510-280 V.Chr (Antike Munzen Und Geschnittene Steine, 14)",,DE,9783110163186,1999,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167664.jpg,362,500,15231
/books/OL12664270M,/works/OL10016236W,3167670,ol-cover-3167670.jpg,"Troeltsch: Kritische Gesamtausgabe:2 Bde, Band 16 1/2: Der Historismum Und Seine Probleme (1922): DER HISTORISMUS UND SEINE PROBLEME (1922)",,DE,9783110163421,2007,Walter de Gruyter,,,/covers/catalogue/ol-cover-3167670.jpg,320,500,32436
/books/OL12664492M,/works/OL10016241W,3167680,ol-cover-3167680.jpg,Reallexikon Der Germanischen Altertumskunde,Band 22,DE,9783110173512,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167680.jpg,339,500,15061
/books/OL12664291M,/works/OL10016244W,3167685,ol-cover-3167685.jpg,Integration in Staatenverbindungen,"Vom 19. Jehrhundert Bis Zur Eu Nach Dem Vertrag Von Amsterdam (Schriften Des Rechtszentrums Fur Europaische Und Internationale Zusammenarbeit, 2)",DE,9783110164619,1999,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167685.jpg,321,500,11853
/books/OL21862381M,/works/OL10016249W,9679049,ol-cover-9679049.jpg,Religiöse Autonomie der Stadt im Imperium Romanum,öffentliche Religionen im Kontext römischer Rechts- und Verwaltungspraxis,DE,9783161482007,2003,Mohr Siebeck,,,,332,500,17824
/books/OL12664302M,/works/OL10016251W,3167691,ol-cover-3167691.jpg,Thesaurus Proverbiorum Medii Aevi,"Lexikon Der Sprichworter Des Romanisch-Germanischen Mittelalters, Niesen-Schadlichkeit",DE,9783110165050,1999,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167691.jpg,344,500,42698
/books/OL12664425M,/works/OL10016252W,3167792,ol-cover-3167792.jpg,Thesaurus Proverbiorum Medii Aevi: Lexikon Der Sprichworter Des Romanisch-Germanischen Mittelalters,Sommer-Troster,DE,9783110169515,2001,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167792.jpg,339,500,44600
/books/OL12664362M,/works/OL10016263W,3167746,ol-cover-3167746.jpg,Die Lateinische Ubersetzung Der Historia Lausiaca Des Palladius (Patristische Texte Und Stuien),,DE,9783110167108,2004,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167746.jpg,338,500,13837
/books/OL22602733M,/works/OL10016271W,3167957,ol-cover-3167957.jpg,Kant - die fremde Vernunft und die Sprache der Philosophie,,DE,9783110178623,,Walter de Gruyter GmbH & Co. KG,,,,330,500,15573
/books/OL12664436M,/works/OL10016287W,3167800,ol-cover-3167800.jpg,Urkunde Und Experiment,Neuzeitliche Naturwissenschaft Im Horizont Einer Hermeneutischen Theologie Der Schopfung Bei Johann Georg Hamann (Theologische Bibliothek Toepelmann),DE,9783110170184,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167800.jpg,338,500,11378
/books/OL12664440M,/works/OL10016291W,3167804,ol-cover-3167804.jpg,"Die Blütezeit der deutschen Hanse, 2 Bde.",,DE,9783110170412,2001,Gruyter,,,/covers/catalogue/ol-cover-3167804.jpg,328,475,17740
/books/OL12664445M,/works/OL10016294W,3167808,ol-cover-3167808.jpg,Die Restitutionsmünzen der frühen Kaiserzeit,,DE,9783110170672,2001,Gruyter,,,/covers/catalogue/ol-cover-3167808.jpg,364,500,14555
/books/OL12664471M,/works/OL10016301W,3167830,ol-cover-3167830.jpg,"Phillippus Arab, Ein Soldatenkaiser in Der Tradition DES Antoninisch-Serverischen Prinzipats (Untersuchungen Zur Antiken Literaur Und Geschichte)",,DE,9783110172058,2001,Walter de Gruyter & Co,,,/covers/catalogue/ol-cover-3167830.jpg,325,500,12075
/books/OL12664501M,/works/OL10016307W,3167850,ol-cover-3167850.jpg,Biblia Sahidica,"Ieremias, Lamentationes (Threni), Epistula Ieremiae Et Baruch (Texte Und Untersuchungen Zur Geschichte Der Altchristlichen Literatur)",DE,9783110174045,2002,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167850.jpg,338,500,18246
/books/OL12664507M,/works/OL10016310W,3167857,ol-cover-3167857.jpg,Anonyme Kirchengeschichte,"Gelasius Cyzicenus, Cpg 6034 (Die Griechischen Christlichen Schriftsteller Der Ersten Jahrunderte, Neu Folge 9)",DE,9783110174373,2002,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167857.jpg,341,500,15564
/books/OL12664528M,/works/OL10016321W,3167878,ol-cover-3167878.jpg,"Mein Trost, Kampf Und Sieg Ist Christus (Theologische Bibliothek Toepelmann)",,DE,9783110175196,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167878.jpg,338,500,10978
/books/OL12664544M,/works/OL10016325W,3167888,ol-cover-3167888.jpg,Systematischer Kommentar Zur Kritik Der Reinen Vernunft,Interdisziplinare Bilanz Der Kantforschung Seit 1945 (Kantstudien-Erganzungshete),DE,9783110175707,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167888.jpg,338,500,11697
/books/OL12664566M,/works/OL10016331W,3167906,ol-cover-3167906.jpg,Schlagworter Der Nachkriegszeit 1945 - 1949,,DE,9783110176438,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167906.jpg,338,500,31751
/books/OL12664581M,/works/OL10016336W,3167921,ol-cover-3167921.jpg,"Staatsdienst, Staatsdenken Und Dienstgesinnung in Brandenburg-Preussen Im 18.Jahrhundert (1713-1806)",,DE,9783110177190,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167921.jpg,338,500,14150
/books/OL12664586M,/works/OL10016338W,3167926,ol-cover-3167926.jpg,Wigalois (De Gruyter Texte),,DE,9783110177329,2005,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167926.jpg,355,500,20797
/books/OL12664602M,/works/OL10016343W,3167941,ol-cover-3167941.jpg,Wende Und Einheit Im Spiegel Der Deutschsprachigen Literatur,Ein Handbuch,DE,9783110177756,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167941.jpg,121,180,2631
/books/OL12664614M,/works/OL10016350W,3167952,ol-cover-3167952.jpg,Die Romische Gesellschaft Bei Galen,"Biographie Und Sozialgeschichte (Untersuchungen Zur Antiken Literatur Und Geschichte, Band 65)",DE,9783110178500,2004,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167952.jpg,338,500,11231
/books/OL12664615M,/works/OL10016351W,3167953,ol-cover-3167953.jpg,"Christus, Nikodemus Und Die Samaritanerin Bei Juvencus",Mit Einem Anhang Zur Lateinischen Evangelienvorlage (Untersuchungen Zur Antiken Literatur & Geschichte),DE,9783110178517,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167953.jpg,338,500,11531
/books/OL12664625M,/works/OL10016353W,3167962,ol-cover-3167962.jpg,Reisen in Das Befremdliche Pompeji,Antiklassizistische Antikenwahrnehmung deutscher Italienreisender 1750-1870 (Quellen Und Forschungen Zur Literatur- Und Kulturgeschichte),DE,9783110178982,2004,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167962.jpg,336,500,29012
/books/OL12664626M,/works/OL10016354W,5205891,ol-cover-5205891.jpg,Die Deutsche Literature Des Mittelalters Verfasserlexikon (Band 11 Lieferung 4),,DE,9783110179088,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-5205891.jpg,128,178,5022
/books/OL12664645M,/works/OL10016358W,3167977,ol-cover-3167977.jpg,Theologie Und Gebet Bei Luther,Untersuchungen Zur Psalmenvorlesung 1532-1535 (Theologische Bibliothek Toepelmann),DE,9783110179798,2004,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167977.jpg,338,500,9899
/books/OL12664654M,/works/OL10016366W,3167984,ol-cover-3167984.jpg,Untersuchungen Zur Zeitkonzeption in Kants Kritik Der Reinen Vernunft (Kantstudien-Erganzungshete),,DE,9783110180299,2003,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167984.jpg,338,500,12079
/books/OL12664659M,/works/OL10016367W,3167988,ol-cover-3167988.jpg,Die Finanzierung Der Reichshauptstadt (Veroeffentlichingen Der Historischen Kommission Zu Berlin),,DE,9783110180473,2004,Walter de Gruyter,,,/covers/catalogue/ol-cover-3167988.jpg,338,500,11206
/books/OL12664667M,/works/OL10016370W,3167996,ol-cover-3167996.jpg,Perspektivitat Und Sprache,"Zur Struktur Von Objektivierungsformen In Bildern, Im Denken Und Inder Sprache",DE,9783110181043,2004,Walter de Gruyter,,,/covers/catalogue/ol-cover-3167996.jpg,338,500,13827
/books/OL12664676M,/works/OL10016377W,3168004,ol-cover-3168004.jpg,Von Gnathon Zu Saturio,Die Parasitenfigur Und Das Verhaltnis Der Romischen Komodie Zur griechischen (Untersuchungen Zur Antiken Literatur Und Geschchte),DE,9783110181678,2005,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3168004.jpg,338,500,9836
/books/OL12664700M,/works/OL10016385W,3168025,ol-cover-3168025.jpg,Die Tragodien Des Pacuvius,"Ein Kommentar Zu Den Fragmenten Mit Einleitung, Text Und Ubersetzung (Texte Und Kommentare 28) (Texte Und Kommentare)",DE,9783110182491,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168025.jpg,338,500,9247
/books/OL12664713M,/works/OL10016388W,3168036,ol-cover-3168036.jpg,Erinnerung-Identitat-Narration,"Gattungstypologie Und Funktionen Kanadischer, Fictions Of Memory (Media and Cultural Memory/Medien Und Kulturelle Erinnerung)",DE,9783110183160,2005,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168036.jpg,338,500,25381
/books/OL12664721M,/works/OL10016396W,3168044,ol-cover-3168044.jpg,Kants System Der Transzendentalen Ideen (Kantstudien-Erganzungshete),,DE,9783110183498,2005,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3168044.jpg,338,500,11574
/books/OL12664725M,/works/OL10016397W,3168048,ol-cover-3168048.jpg,Sprachratgeber und Stillehren in Deutschland (1923-1967) (Studia Linguistica Germanica),,DE,9783110183634,2007,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168048.jpg,338,500,19382
/books/OL12664733M,/works/OL10016399W,3168055,ol-cover-3168055.jpg,Germania Sacra Neue Folge Band 43: Die Bist]mer Der Kirchenprovinz Trier Das Erzbistum Trier 10,Das St. Marien-Stift Im (Trier-) Pfalzel,DE,9783110184198,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168055.jpg,342,500,26858
/books/OL12664740M,/works/OL10016405W,3168062,ol-cover-3168062.jpg,Nietzsche Und Die Historisch-kritische Philologie (Monographien Und Texte Zur Nietzsche-Forschung),,DE,9783110184426,2005,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168062.jpg,356,500,11318
/books/OL12664741M,/works/OL10016406W,3168063,ol-cover-3168063.jpg,Vereinte Suche Nach Jhwh,Die Hiskianische Und Josianische Reform in Der Chronik (Beiheft Zur Zeitschrift Fur Die Alttestamentliche Wissenschaft),DE,9783110184518,2005,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3168063.jpg,338,500,11427
/books/OL12664752M,/works/OL10016408W,3168073,ol-cover-3168073.jpg,Der andere Orientalismus,Regeln deutsch-morgenländischer Imagination im 19. Jahrhundert (Quellen Und Forschungen Zur Literatur- Und Kulturgeschichte),DE,9783110184952,2005,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168073.jpg,339,500,29493
/books/OL12664759M,/works/OL10016409W,3168076,ol-cover-3168076.jpg,Sodom als Symptom (Religionsgeschichtliche Versuche und Vorarbeiten 55) (Religionsgeschichtliche Versuche Und Vorarbeiten),,DE,9783110185270,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168076.jpg,319,500,11961
/books/OL12664800M,/works/OL10016420W,3168097,ol-cover-3168097.jpg,Franz Joseph Molitor und die jüdische Tradition,"Studien zu den kabbalistischen Quellen der ""Philosophie der Geschichte"". Mit einem Anhang unveröffentlichter ... und F.W.J. Schelling (Studia Judaica)",DE,9783110188929,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168097.jpg,338,500,14214
/books/OL12664805M,/works/OL10016425W,3168102,ol-cover-3168102.jpg,Lexikonpolitik,Die erste Auflage der RGG im Horizont protestantischer Lexikographie (Arbeiten Zur Kirchengeschichte 97),DE,9783110189148,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168102.jpg,338,500,10995
/books/OL12664813M,/works/OL10016430W,3168109,ol-cover-3168109.jpg,Freiheit Und Determinismus (Quellen Und Studien Zur Philosophie),,DE,9783110189407,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168109.jpg,338,500,12100
/books/OL12664843M,/works/OL10016445W,3168137,ol-cover-3168137.jpg,"Jahre, Jahrwochen und Jubilaen","Heptadische Geschichtskonzeptionen im Antiken Judentum (Beiheft Zur Zeitschrift Fur Die Alttestamentliche Wissenschaft, 363)",DE,9783110190540,2006,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3168137.jpg,338,500,11994
/books/OL12664851M,/works/OL10016449W,3168144,ol-cover-3168144.jpg,Die Finanziergung Der Bundeshauptstadt Bonn (Veroffentlichungen der Historischen Kommission Zu Berlin 106),,DE,9783110190908,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168144.jpg,338,500,11379
/books/OL12664866M,/works/OL10016455W,3168159,ol-cover-3168159.jpg,Aristophanes Und Eupolis,Zur Geschichte Einer Dichterischen Rivalitat (Untersuchungen Zur Antiken Literatur Und Geschichte 85,DE,9783110191394,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168159.jpg,338,500,6198
/books/OL12664869M,/works/OL10016456W,3168162,ol-cover-3168162.jpg,Erzahlen Nach Darwin: Die Krise Der Teleologie Im Literarischen Realismus,Friedrich Theodor Vischer Und Gottfried Keller (Quellen Und Forschungen Zur Literatur- Und Kulturgeschichte),DE,9783110191431,2007,Walter De Gruyter,,,/covers/catalogue/ol-cover-3168162.jpg,323,500,27712
/books/OL12664871M,/works/OL10016457W,3168163,ol-cover-3168163.jpg,Habitus Barbarus (Reallexikon Der Germanischen Altertumskunde - Ergaenzungsbaende 55) (Erganzungsbande Zum Reallexikon Der Germanischen Altertumskunde),,DE,9783110191509,2007,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168163.jpg,356,500,5644
/books/OL12664873M,/works/OL10016458W,3168165,ol-cover-3168165.jpg,Leiden Lesen,Bedeutungen Von 'Compassio' Um 1200 Und Die Poetik Des Mit-Leidens Im 'Parzival' Wolframs Von Eschenbach (Scrinium Friburgense/Veroffentlichungen ... Des Mediavistischen) (Scrinium Friburgense),DE,9783110191561,2006,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168165.jpg,338,500,11506
/books/OL12664874M,/works/OL10016460W,3168166,ol-cover-3168166.jpg,Sprichwort und Sentenz im narrativen Kontext,Ein Beitrag Zur Poetik Des Hoefischen Romans,DE,9783110191578,2007,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3168166.jpg,338,500,11262
/books/OL12664881M,/works/OL10016469W,3168172,ol-cover-3168172.jpg,"""Ars corrigendi"" in der fruehen Neuzeit",Studien zur Geschichte der Textkritik (Historia Hermeneutica. Series Studia 4) (Historia Hermeneutica),DE,9783110192346,2007,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168172.jpg,338,500,16293
/books/OL12664883M,/works/OL10016470W,3168174,ol-cover-3168174.jpg,Uneigentliches Sprechen und Bildermischung in den Elegien des Properz (Untersuchungen Zur Antiken Literatur Und Geschichte),,DE,9783110192490,2007,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168174.jpg,338,500,8352
/books/OL12664887M,/works/OL10016474W,3168178,ol-cover-3168178.jpg,Der phonologisch-typologische Wandel des Deutschen von einer Silbenzu einer Wortsprache (Studia Linguistica Germanica 85) (Studia Linguistica Germanica),,DE,9783110192742,2007,Walter de Gruyter,,,/covers/catalogue/ol-cover-3168178.jpg,313,500,17529
/books/OL12664919M,/works/OL10016489W,3168206,ol-cover-3168206.jpg,Einbildungskraft und Mythologie,Die Verschraenkung von Anthropologie und Geschichte im 18. Jahrhundert (Spectrum Literaturwissenschaft),DE,9783110199420,2007,Walter De Gruyter,,,/covers/catalogue/ol-cover-3168206.jpg,338,500,17169
/books/OL20211191M,/works/OL10016768W,5522720,ol-cover-5522720.jpg,Deutschlernen in den polnischen Ländern vom 15. Jahrhundert bis 1918,eine teilkommentierte Bibliographie,DE,9783447054713,2007,Harrassowitz,,,,128,181,2569
/books/OL19221523M,/works/OL10016770W,5455710,ol-cover-5455710.jpg,Johann Ernst Glück (1654-1705),"Pastor, Philologe, Volksaufklärer im Baltikum und in Russland",DE,9783447051736,2005,Harrassowitz,,,,128,184,2233
/books/OL5492200M,/works/OL1001476W,4517126,ol-cover-4517126.jpg,Herrschaft und Geschichte,Zur politischen Gesellschaftstheorie Freyers und Marcuses,DE,9783445008916,1973,Hain,,,,128,203,3075
/books/OL12660930M,/works/OL10015315W,3165678,ol-cover-3165678.jpg,Aristoteles,"""Politik"" - Buch II Und III (Aristoteles Werke)",DE,9783050017488,1991,Wiley-VCH,,,/covers/catalogue/ol-cover-3165678.jpg,287,420,12239
/books/OL12767742M,/works/OL10015513W,3225030,ol-cover-3225030.jpg,"Biographisch-Literarisches Handwerterbuch Der Exakten Naturwissenschaften, J. C. Poggendorff - Datenbank Update",,DE,9783527403226,2003,Not Avail,,,/covers/catalogue/ol-cover-3225030.jpg,354,500,49650
/books/OL12767743M,/works/OL10015515W,3225031,ol-cover-3225031.jpg,Biographisch Literarisches Handworterbuch Der Exakten Naturwissenschaften Band 8 Teil 2 L 3&4,,DE,9783527403233,2003,Vch Verlagsgesellschaft Mbh,,,/covers/catalogue/ol-cover-3225031.jpg,324,475,10987
/books/OL12661641M,/works/OL10015588W,3225044,ol-cover-3225044.jpg,Biographisch-Literarisches Handworterbuch Der Exakten Naturwissenschaften,,DE,9783055016721,1995,Wiley-VCH,,,/covers/catalogue/ol-cover-3225044.jpg,328,475,13175
/books/OL20385669M,/works/OL10016335W,5532207,ol-cover-5532207.jpg,"Weltmacht und Weltordnung: der Krieg im Irak, die amerikanische Sicherheitspolitik, Europa und Deutschland",,DE,9783825881665,2004,Lit Verlag,,,,128,194,2011
/books/OL12664661M,/works/OL10016368W,3167990,ol-cover-3167990.jpg,Kants Ubergangskonzeption im Opus Postumum,Zur Rolle des Nachlabwerkes fur die Grundlegung der Empirischen Physik (Quellen Und Studien Zur Philosophie),DE,9783110180527,2004,Walter De Gruyter Inc,,,/covers/catalogue/ol-cover-3167990.jpg,338,500,12838
/books/OL21189053M,/works/OL10018294W,4157882,ol-cover-4157882.jpg,Die Ästhetik als Antwort auf das kopernikanische Weltbild,die Beziehungen zwischen den Naturwissenschaften udn der Ästhetik Alexander Gottlieb Baumgartens und Georg Friedrich Meiers,DE,9783487075655,1984,G. Olms,,,,128,190,1701
/books/OL12677631M,/works/OL10020183W,3175417,ol-cover-3175417.jpg,Pathologie in Fallstudien,Historische Präparate neu betrachtet,DE,9783211306963,2006,Springer,,,/covers/catalogue/ol-cover-3175417.jpg,341,500,37414
/books/OL12677674M,/works/OL10020191W,3175456,ol-cover-3175456.jpg,Das Geheimnis des Kiver,Ein einfacher Weg zu mehr Lebensqualität und Zufriedenheit,DE,9783211335505,2006,Springer,,,/covers/catalogue/ol-cover-3175456.jpg,341,500,29947
/books/OL12677770M,/works/OL10020212W,3175544,ol-cover-3175544.jpg,Auslieferung und Europäischer Haftbefehl,Kontinentaleuropäische und anglo-amerikanische materielle Prinzipien des Auslieferungsrechts im Vergleich zum ... und dessen Umsetzung in Österreich,DE,9783211699492,2007,Springer,,,/covers/catalogue/ol-cover-3175544.jpg,333,500,14279
/books/OL12677796M,/works/OL10020219W,3175568,ol-cover-3175568.jpg,Gerechtigkeit als Zufall,"Zur rhetorischen Evolution des Rechts (TRACE Transmission in Rhetorics, Arts and Cultural Evolution)",DE,9783211716885,2007,Springer,,,/covers/catalogue/ol-cover-3175568.jpg,328,500,12652
/books/OL12768214M,/works/OL10021598W,3225389,ol-cover-3225389.jpg,Anti-Virus Fur Dummies,,DE,9783527702039,2005,Wiley-VCH,,,/covers/catalogue/ol-cover-3225389.jpg,359,500,33780
/books/OL20044470M,/works/OL10021956W,13248549,ol-cover-13248549.jpg,Die Neue Rechte und die Berliner Republik,parallel laufende Wege im Normalisierungsdiskurs,DE,9783531136424,2001,Westdeutscher Verlag,,,,328,500,18845
/books/OL18908844M,/works/OL10024223W,5441038,ol-cover-5441038.jpg,Der Zweifel des Anarchisten,für eine neue Theorie von politischer Verpflichtung und staatlicher Legitimität,DE,9783465032335,2005,Klostermann,,,,128,204,3244
/books/OL12817788M,/works/OL10024400W,13335671,ol-cover-13335671.jpg,"Charles Darwin und die Dynamik der Schöpfung. Unser Kosmos, unser Leben.",,DE,9783579005997,2002,Gütersloher Verlagshaus,,,/covers/catalogue/ol-cover-13335671.jpg,295,475,22758
/books/OL18729244M,/works/OL10026475W,13791558,ol-cover-13791558.jpg,Politischer Protest und Stabilität,Entdifferenzierungstendenzen in der modernen Gesellschaft,DE,9783820476170,1983,P. Lang,,,,339,500,46443
/books/OL12773672M,/works/OL10026598W,3228479,ol-cover-3228479.jpg,Die Kunst zu überzeugen,Faire und unfaire Dialektik,DE,9783540282280,2006,Springer,,,/covers/catalogue/ol-cover-3228479.jpg,330,500,22002
/books/OL12973235M,/works/OL10026790W,5231843,ol-cover-5231843.jpg,Wissenschaftssprache und populärwissenschaftliche Vermittlung,,DE,9783823353584,1999,Narr,,,,128,206,5223
/books/OL21863833M,/works/OL10026885W,5511426,ol-cover-5511426.jpg,"Gestapoagenten, Trotzkisten, Verr ater: kommunistische Parteis auberungen in Sachsen-Anhalt 1918 - 1953",,DE,9783525369036,,Vandenhoeck & Ruprecht,,,,128,198,7294
/books/OL12767118M,/works/OL10027071W,3224613,ol-cover-3224613.jpg,Faszination Lebenswissenschaften,,DE,9783527305834,2002,Not Avail,,,/covers/catalogue/ol-cover-3224613.jpg,336,475,32614
/books/OL12875015M,/works/OL10027124W,3251677,ol-cover-3251677.jpg,Philosophische Physiologie,,DE,9783772822049,2003,Frommann Holzboog,,,,128,180,3847
/books/OL12705698M,/works/OL10029785W,3194303,ol-cover-3194303.jpg,Baugruben Teil 3 - Berechnungsverfahren,,DE,9783433028346,2003,Not Avail,,,/covers/catalogue/ol-cover-3194303.jpg,339,475,12542
/books/OL12921141M,/works/OL10040254W,13762170,ol-cover-13762170.jpg,Philosophie in weltbürgerlicher Bedeutung.,,DE,9783796519468,2002,Schwabe,,,,332,500,17712
/books/OL12736073M,/works/OL10041282W,3211797,ol-cover-3211797.jpg,Aristotelische Diskurse.,,DE,9783476019059,2002,Metzler,,,/covers/catalogue/ol-cover-3211797.jpg,336,500,28796
/books/OL12736132M,/works/OL10041299W,14318111,ol-cover-14318111.jpg,"Die Logik des Parasitären. Literarische Texte, Medizinische Diskurse, Schrifttheorien.",,DE,9783476452337,2000,Metzler,,,/covers/catalogue/ol-cover-14318111.jpg,330,500,20855
/books/OL12737641M,/works/OL10041684W,3212813,ol-cover-3212813.jpg,Von Newton zu Haller.,,DE,9783484365742,2003,"Niemeyer, Tübingen",,,/covers/catalogue/ol-cover-3212813.jpg,122,180,2657
/books/OL12769830M,/works/OL10041892W,3226765,ol-cover-3226765.jpg,Wissenschaftliches Arbeiten.,,DE,9783531221762,1997,Westerwaldverlag Ingrid Görlich,,,/covers/catalogue/ol-cover-3226765.jpg,311,500,25036
/books/OL12773029M,/works/OL10041962W,3227893,ol-cover-3227893.jpg,Rechneraufbau und Rechnerarchitektur (eXamen.press),,DE,9783540209799,2006,Springer,,,/covers/catalogue/ol-cover-3227893.jpg,329,500,17628
/books/OL12738500M,/works/OL10041990W,3213380,ol-cover-3213380.jpg,Wissenschaftliches Arbeiten in Bibliotheken. Einführung für Student/ Innen.,,DE,9783486249804,2003,"Oldenbourg Wiss., Mchn.",,,/covers/catalogue/ol-cover-3213380.jpg,332,475,15889
/books/OL12740279M,/works/OL10042447W,5429628,ol-cover-5429628.jpg,Soziale Erkenntnistheorie,"Migrationsmetaphern, Wissenstypen, Textepochen",DE,9783487118369,2003,Olms George,,,/covers/catalogue/ol-cover-5429628.jpg,128,182,5303
/books/OL12740284M,/works/OL10042451W,3214297,ol-cover-3214297.jpg,Ausgewahlte Reden Des Staatsministers A.d. Und Parlamentariers Dr. Ludwig Windthorst.,,DE,9783487120065,2003,Olms George,,,/covers/catalogue/ol-cover-3214297.jpg,274,420,33458
/books/OL12744620M,/works/OL10043344W,3217447,ol-cover-3217447.jpg,Krise der Philosophie im Zeitalter wissenschaftlich-technischer Rationalität.,,DE,9783499556463,2002,Rowohlt Tb.,,,/covers/catalogue/ol-cover-3217447.jpg,317,475,16087
/books/OL12761931M,/works/OL10054886W,3221556,ol-cover-3221556.jpg,Verantwort Solidaritat,,DE,9783518290064,1998,Suhrkamp Verlag,,,/covers/catalogue/ol-cover-3221556.jpg,287,475,20665
/books/OL12761988M,/works/OL10054899W,3221607,ol-cover-3221607.jpg,Ordnungen der Sichtbarkeit,,DE,9783518291382,2001,Suhrkamp,,,/covers/catalogue/ol-cover-3221607.jpg,289,475,22763
/books/OL20003595M,/works/OL10054990W,5508732,ol-cover-5508732.jpg,Ann aherung an die Volkspartei: eine typologische und parteiensoziologische Studie,,DE,9783531143514,2004,VS Verlag f. Sozialwissenschaften (ehem.Westdeutscher Vlg.),,,,128,190,4729
/books/OL12765517M,/works/OL10055647W,5208515,ol-cover-5208515.jpg,Schellings Und Hegels Verhaeltnis Zur Naturwissenschaft (1844) (Acta Humaniora: Schriften Zur Naturphilosophie),,DE,9783527176670,1989,Wiley-VCH,,,/covers/catalogue/ol-cover-5208515.jpg,128,214,4200
/books/OL12766982M,/works/OL10056214W,3224540,ol-cover-3224540.jpg,"Vom Wasser, 95. Band 2000 (Vom Wasser (VCH) *)",,DE,9783527301676,2001,Wiley-VCH,,,/covers/catalogue/ol-cover-3224540.jpg,336,475,24547
/books/OL12767735M,/works/OL10056509W,3225024,ol-cover-3225024.jpg,Handworterbuch Derexakt Naturwiss Datenbank,,DE,9783527403066,2001,Vch Verlagsgesellschaft Mbh,,,/covers/catalogue/ol-cover-3225024.jpg,336,475,48374
/books/OL12767853M,/works/OL10056546W,3225115,ol-cover-3225115.jpg,"Laser, Licht Und Leben",,DE,9783527406364,2006,Wiley-VCH,,,/covers/catalogue/ol-cover-3225115.jpg,323,500,28855
