source_key,title,subtitle,language,isbn,publication_year,publisher,page_count,summary,work_key,cover_image_url,editorial_decision,editorial_reason,reconstruction_state,quality_score,quality_bucket,quality_strengths,quality_weaknesses,preservation_reason,cover_rescue_required,cover_rescue_priority,metadata_rescue_score
/books/OL24576654M,Individu et pouvoir dans les pays islamo-méditerranéens,,FR,9782706820052,2009,Maisonneuve & Larose,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2925,8
/books/OL24797296M,Des rois au prince,pratiques du pouvoir monarchique dans l'Orient hellénistique et romain (IVe siècle avant J.-C.-IIe siècle après J.-C.),FR,9782843101564,2010,"ELLUG, Université Stendhal",,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2926,8
/books/OL24803281M,La métamorphose du pouvoir,la chance des civilisations,FR,9782711768929,2009,Vuibert,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2927,8
/books/OL24803316M,Jacques Rancière et la politique de l'esthétique,,FR,9782813000040,2009,Archives contemporaines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2928,8
/books/OL24805228M,Pour en finir avec novembre,,FR,9782922827477,2010,MG,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2929,8
/books/OL24818731M,Une radicalité joyeusement mélancolique,"textes, 1992-2006",FR,9782845973862,2010,Textuel,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2930,8
/books/OL24821939M,Qu'ils s'en aillent tous!,"vite, la révolution citoyenne",FR,9782081251335,2010,Flammarion,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2931,8
/books/OL24822457M,Le nazisme et nous,la modernité et ses dérapages,FR,9782895782407,2010,Liber,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2932,8
/books/OL24822458M,Pensées rebelles,"autour de Rosa Luxembourg, Hannah Arendt et Françoise Collin",FR,9782890912823,2010,Éditions du Remue-ménage,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2933,8
/books/OL24824355M,"La gauche, est-elle morale?",,FR,9782081246003,2010,Flammarion,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2934,8
/books/OL24841271M,La classe-état algérienne 1962-2000,"une histoire du pouvoir algérien entre sous-développement, rente pétrolière et terrorisme",FR,9782362910005,2010,Publisud,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2935,8
/books/OL24843959M,"Enquêter, de quel droit",menaces sur l'enquête en sciences sociales,FR,9782914968805,2010,Éditions du Croquant,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2936,8
/books/OL24845257M,Qu'est-ce qu'avoir du pouvoir?,,FR,9782220061931,2010,Desclée de Brouwer,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2937,8
/books/OL24845386M,Penser le présent,"chroniques d'actualité, 1997-2010",FR,9782849412152,2011,François Bourin,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2938,8
/books/OL24850858M,Eloge du politique,une introduction au XXIe siècle,FR,9782021041132,2011,Editions du Seuil,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2939,8
/books/OL24852275M,La cité et ses élites,"pratiques et représentation des formes de domination et de contrôle social dans les cités grecques : actes du colloque de Poitiers, 19-20 octobre 2006",FR,9782356130112,2010,Ausonius,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2940,8
/books/OL24854990M,Le populisme climatique,"Claude Allègre et Cie, enquête sur les ennemis de la science",FR,9782207107478,2010,Denoël,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2941,8
/books/OL24855079M,L'amitié et les sciences,de Descartes à Lévi-Strauss,FR,9782705670139,2010,Hermann Éditeurs,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2942,8
/books/OL24855095M,La science en otage,"comment certains industriels, écologistes, fondamentalistes et matéralistes nous manipulent",FR,9782750905026,2010,Presses de la Renaissance,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2943,8
/books/OL24856955M,La réforme du vrai,enquête sur les sources de la modernité,FR,9782843771569,2010,Editions Charles Léopold Mayer,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2944,8
/books/OL24860201M,Paradoxien der Legitimation,Ergebnisse einer Deutsch-italienisch-französischen Villa Vigoni-Konferenz zur Macht im Mittelalter,FR,9788884503909,2010,SISMEL edizioni del Galluzzo,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2945,8
/books/OL24862837M,Fragments du communisme en Europe centrale,,FR,9782713222870,2011,École des hautes études en sciences sociales,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2946,8
/books/OL24864390M,Processus,concepts et méthode pour l'analyse temporelle en sciences sociales,FR,9782872099849,2010,Academia-Bruylant,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2947,8
/books/OL24865361M,Le pouvoir des grandes familles,,FR,9782843437533,2010,L'Express,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2948,8
/books/OL24865401M,Tireurs d'élites,défense et illustration de l'élitisme républicain,FR,9782259212625,2010,Plon,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2949,8
/books/OL24866124M,Enquête sur la formation des élites,,FR,9782262030919,2011,Perrin,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2950,8
/books/OL24868078M,"La monnaie, le prince et le marchand",une analyse économique des phénomènes monétaires au moyen âge,FR,9782812401985,2010,Classiques Garnier,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2951,8
/books/OL24882925M,La grammaire de la république,langages de la politique chez Francesco Guicciardini (1483-1540),FR,9782600012928,2009,Droz,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2952,8
/books/OL24883435M,"Les mangas pour jeunes filles, figures du sexuel à l'adolescence",,FR,9782749213583,2011,Erès,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2953,8
/books/OL24895406M,Pour une gauche à gauche,critique des propositions sociales et linguistiques de Jean-François Lisée,FR,9782981225917,2008,Éditions du Renouveau québécois,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2954,8
/books/OL24899267M,Actualité du compromis,la construction politique de la différence,FR,9782200259198,2010,A. Colin,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2955,8
/books/OL24901285M,La bande dessinée,un objet culturel non identifié,FR,9782848560786,2006,An 2,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2956,8
/books/OL24909628M,Parodies,la bande dessinée au second degré,FR,9782081245662,2010,Skira Flammarion,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2957,8
/books/OL24913474M,"Diener, Herr, Herrschaft?",Hierarchien in Mittelalter und Renaissance,FR,9783825355845,2009,Winter,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2958,8
/books/OL24921607M,Le small bang,des nanotechnologies,FR,9782738125644,2011,Odile Jacob,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2959,8
/books/OL24924104M,Montesquieu,"pouvoirs, richesses et sociétés",FR,9782705680244,2010,Hermann,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2960,8
/books/OL24925344M,Les élites grenobloises des lumières à la monarchie de juillet,"noblesses, notabilités et bourgeoisies, 1760-1848",FR,9782706114809,2009,Presses universitaires de Grenoble,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2961,8
/books/OL24925355M,Anatomie politique de la domination,,FR,9782707167668,2011,Découverte,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2962,8
/books/OL25003210M,Pédagogie de la bande dessinée,lectures d'un récit d'Edmond Baudoin,FR,9782760525757,2010,Presses de l'Université du Québec,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2963,8
/books/OL25010917M,Well begun is only half done,"tracing Aristotle's political ideas in Medieval Arabic, Syriac, Byzantine, and Jewish sources",FR,9780866984362,2011,ACMRS (Arizona Center for Medieval and Renaissance Studies),,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2964,8
/books/OL25014969M,Economie et psychanalyse,le progrès en question,FR,9782296543225,2011,Harmattan,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2965,8
/books/OL25015032M,"Foucault, la gauche et la politique",,FR,9782845974067,2010,Textuel,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2966,8
/books/OL25015040M,"Foucault, Deleuze, Althusser & Marx",la politique dans la philosophie,FR,9782354570422,2011,Demopolis,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2967,8
/books/OL25023920M,Réformes de politiques institutionnelles et action publique =,Reformen institutioneller Politiken und Staatshandeln,FR,9782880748272,2009,Presses Polytechniques et Universitaires Romandes,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2968,8
/books/OL25027316M,100 cases de maîtres,"un art graphique, la bande dessinée",FR,9782732441405,2010,Martinière,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2969,8
/books/OL25028760M,"Humains, non-humains",comment repeupler les sciences sociales,FR,9782707165190,2011,La Découverte,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2970,8
/books/OL25029292M,Terminologie et vulgarisation scientifique,précédé de Pratique economique et alienation culturelle,FR,9789991969435,2008,CAAREC Editions,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2971,8
/books/OL25031482M,Le collège de la République,"enseignement secondaire et formation de l'élite à Genève, 1814-1911",FR,9782832103487,2009,Slatkine,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2972,8
/books/OL25038001M,Oser la vraie rupture,gauche année zéro. Essai,FR,9782809804829,2011,Archipel,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2973,8
/books/OL25044280M,Passagen,"hybridity, transmédialité, transculturalidad",FR,9783487142883,2010,Georg Olms,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2974,8
/books/OL25045087M,Les élites politiques genevoises,1580-1652,FR,9782832103746,2009,Slatkine,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2975,8
/books/OL25056776M,Les biopics du pouvoir politique de l'Antiquité au XIXe siècle,hommes et femmes de pouvoir à l'écran,FR,9782843012990,2010,Aléas cinéma,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2976,8
/books/OL25058193M,"Figures d'empire, fragments de mémoire","pouvoirs et identités dans le monde romain impérial, IIe s. av. n. è.-VIe s. de n. è.",FR,9782757403334,2011,Presses universitaires du Septentrion,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2977,8
/books/OL25063670M,"Simone Weil, lectures politiques",,FR,9782728804528,2011,Editions Rue d'Ulm,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2978,8
/books/OL25080225M,La bande dessinée contemporaine,,FR,9782871065296,2010,Le Cri,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2979,8
/books/OL25081154M,La bande dessinée et son double,"langage et marges de la bande dessinée : perspectives pratiques, théoriques et éditoriales",FR,9782844144256,2011,Association,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2980,8
/books/OL25081639M,Pouvoir gouverner la république démocratique du Congo,analyse de la problématique du pouvoir politique : essais,FR,9782356076281,2008,Edilivre-Aparis,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2981,8
/books/OL25081951M,Cornelius Castoriadis,réinventer la politique après Marx,FR,9782130583738,2011,Presses universitaires de France,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2982,8
/books/OL25088263M,L'utopie du changement de régime,,FR,9782913184701,2011,Presses universitaires de Dakar,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2983,8
/books/OL25090093M,L'horizon des sciences en Afrique,,FR,9783034300070,2009,P. Lang,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2984,8
/books/OL25092618M,La question du pouvoir en Afrique,,FR,9789956411146,2010,Éditions Démos,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2985,8
/books/OL25096185M,Rire à la Renaissance,"colloque international de Lille, Université Charles-de-Gaulle - Lille 3, 6-8 novembre 2003",FR,9782600013321,2010,Libr. Droz,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2986,8
/books/OL25103823M,De Tintin au Congo à Odilon Verjus,"le missionnaire, héros de la BD belge",FR,9782811104955,2011,Éditions Karthala,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2987,8
/books/OL25117638M,Les arcanes du Triangle secret,,FR,9782858296828,2011,Véga,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2988,8
/books/OL25117879M,Les gauches en France depuis 1945,,FR,9782866175917,2011,SCÉRÉN/CNDP-CRDP,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2989,8
/books/OL25118081M,"Les scientifiques, jouent-ils aux dés?",idées reçues sur la science,FR,9782846703796,2011,Cavalier bleu,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2990,8
/books/OL25133517M,Les études de sciences,pour une réflexivité institutionnelle,FR,9782813000330,2010,Archives contemporaines,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2991,8
/books/OL25134285M,Les nouveaux empires,fin de la démocratie?,FR,9782271071132,2011,CNRS,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2992,8
/books/OL25135131M,"Humour, ironie et dérision chez Camus","actes du 8ème Colloque international de Poitiers sur Albert Camus, 28, 29, 30 mai 2009",FR,9782952026062,2011,Amitiés Camusiennes,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2993,8
/books/OL25164085M,La révolution humaniste mondiale et la mondialisation des sciences humaines,,FR,9782360710362,2010,Editions de Broca,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2994,8
/books/OL25176473M,Séraphin illustré,,FR,9782895404286,2010,Les 400 coups,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2995,8
/books/OL25176615M,Kyôto-Tokyô,des samouraïs aux mangas,FR,9782915173659,2010,Éditions X. Barral,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2996,8
/books/OL25179216M,"Psychanalystes et travailleurs sociaux en institution, reste-t-il encore des libertés face aux astreintes?","journées du département de travail social, 14 et 15 mars 2009, Paris",FR,9782876120853,2011,Association lacanienne internationale,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2997,8
/books/OL25189376M,Le prix de la fraude,,FR,9789995256265,2008,EDIS,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2998,8
/books/OL25197224M,Du pouvoir et des hommes,"Nicolas, Dominique, François et les autres",FR,9782841865864,2011,Michalon,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,2999,8
/books/OL25204530M,De l'intérieur du désastre,sermons et exhortations aux pauvres qui s'ignorent,FR,9782351220764,2011,Sulliver,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3000,8
/books/OL25212690M,Le rock dans la bande dessinée,des décibels sur les planches,FR,9782360320059,2011,Àpart,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3001,8
/books/OL25212691M,Pirates & corsaires dans la bande dessinée,des bulles à l'abordage!,FR,9782360320387,2011,Àpart,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3002,8
/books/OL25212702M,Presse et pouvoir,un divorce impossible,FR,9782754010481,2011,First,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3003,8
/books/OL25213491M,Grant Morrison,(r)évolutions,FR,9782361830557,2011,Moutons électriques,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3004,8
/books/OL25213659M,Graine de chef,(théâtre),FR,9789995256142,2010,EDIS,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3005,8
/books/OL25213826M,José Cabrero Arnal,,FR,9782862666594,2011,Loubatières,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3006,8
/books/OL25219423M,Les mots sont importants,2000-2010,FR,9782918059097,2010,Libertalia,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3007,8
/books/OL25244409M,Le coton et l'Islam,fil d'une histoire africaine,FR,9789961648582,2009,Casbah éditions,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3008,8
/books/OL25248072M,La gauche et la préférence immigrée,,FR,9782259215992,2011,Plon,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3009,8
/books/OL25250615M,La promise,,FR,9782888900122,2009,Paquet,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3010,8
/books/OL25250768M,"Bébert au bistrot ""Le fond du verre est frais""",,FR,9782940422005,2008,Éditions Faim de Siécle & Cousu Mouche,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3011,8
/books/OL25254037M,Gouverner la ville au bas Moyen Âge,les élites dirigeantes de la ville de Namur au XVe siècle,FR,9782503525921,2008,Brepols,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3012,8
/books/OL25258430M,Société réflexive et pratiques de recherche,,FR,9782872099986,2010,Academia-Bruylant,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3013,8
/books/OL25261024M,Qui doit gouverner?,une brève histoire de l'autorité,FR,9782246742814,2011,Grasset,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3014,8
/books/OL25271962M,Le pouvoir,symboles et mythes,FR,9791090119086,2011,Les Éditions du Palais,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3015,8
/books/OL25284220M,L'animal en nous,de Darwin à Platon : petit traité d'ethno-éthologie pratique,FR,9782226230782,2011,A. Michel,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3016,8
/books/OL25284844M,Françoise Dolto,l'heure juste,FR,9782350212593,2011,Naïve,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3017,8
/books/OL25284982M,La boîte à outils sur l'application des connaissances,,FR,9782760531338,2011,Presses de l'Université du Québec,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3018,8
/books/OL25285025M,Cette obscure envie de perdre à gauche,,FR,9782207112151,2012,Denoël,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3019,8
/books/OL25292330M,L'oeuf du monde,Banalanh'ng,FR,9782844873972,2010,NEI/CEDA,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3020,8
/books/OL25292718M,L'encyclopédie du fantastique,,FR,9782354252373,2011,Fetjaine,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3021,8
/books/OL25297358M,Rajah à l'Aapravasi Ghat,une histoire,FR,9789990388091,2009,Aapravasi Ghat Trust Fund,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3022,8
/books/OL25309413M,L'indifférence scientifique envers la recherche en sciences sociales au Gabon de Jean-Ferdinand Mbah,,FR,9782296543386,2011,L'Harmattan,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3023,8
/books/OL25309803M,Plaidoyer pour une gauche populaire,la gauche face à ses électeurs,FR,9782356871404,2011,Le Bord de l'eau,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3024,8
/books/OL25309807M,L'actuel malaise dans la culture,,FR,9782879298634,2011,Éditions de l'olivier,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3025,8
/books/OL25309810M,Philosophie des sciences humaines,concepts et problèmes,FR,9782711624058,2011,Librairie philosophique J. Vrin,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3026,8
/books/OL25318156M,Redéployer la raison pratique,pour une éthique pragmatique,FR,9782895782810,2011,Liber,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3027,8
/books/OL25318638M,Heroic,,FR,9782356740212,2011,Daniel Maghen,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3028,8
/books/OL25319005M,Le trader et l'intellectuel,la fin d'une exception française,FR,9782815903615,2012,Éditions de l'aube,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3029,8
/books/OL25319023M,Du pouvoir et des femmes,"Martine, Ségolène, Marine et les autres",FR,9782841865871,2012,Michalon,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3030,8
/books/OL25319029M,Pour un manifeste du convivialisme,,FR,9782356871411,2011,Le Bord de l'eau,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3031,8
/books/OL25319048M,Le tiers autoritaire,essai sur la nature de l'autorité politique,FR,9782204095679,2011,Les éditions du Cerf,,,,,,,UNCOVERED,5,PROMISING,ISBN | YEAR | PUBLISHER,NO_SUMMARY,EDITORIAL_CORE,YES,3032,8
